type,mode,amount,currentBalance,transactionTimestamp,valueDate,txnId,narration,reference
DEBIT,UPI,20.0,2963.8,2025-08-09T14:06:07+05:30,2025-08-09,c96959bd-3737-4608-874d-112b99790eb0,UPI/BHARATPE,
DEBIT,UPI,5.0,2958.8,2025-05-12T22:31:29+05:30,2025-05-12,d5bdd359-5af3-40e1-a991-3e9346cdd63e,UPI/36499,
DEBIT,UPI,310.0,2648.8,2025-12-02T16:52:16+05:30,2025-12-02,6d174e80-c032-4336-9133-dc7ac9817170,UPI/PAYTM,
DEBIT,UPI,500.0,2148.8,2025-06-27T00:28:21+05:30,2025-06-27,6d30b4ce-41a8-490f-90df-6ecb91f6b32a,UPI/32841,
CREDIT,OTHERS,250.0,2398.8,2025-07-17T08:22:39+05:30,2025-07-17,8078fdd5-2c46-4cae-8ee1-d51aa7f1e5f8,NEFT,8646845.0
DEBIT,UPI,100.0,2298.8,2025-11-02T07:41:49+05:30,2025-11-02,2744f39f-7233-45ba-bcee-cc1da7ba8fe1,UPI/3650,
DEBIT,UPI,120.0,2178.8,2025-06-28T23:54:53+05:30,2025-06-28,65eddd32-8d66-4c4d-a947-2b358232f3cb,UPI/PAYTM,
DEBIT,UPI,100.0,2078.8,2025-01-19T06:52:21+05:30,2025-01-19,cac58514-4078-4a90-84cc-de42811911eb,UPI/36509,
CREDIT,OTHERS,1000.0,3078.8,2025-09-14T14:51:58+05:30,2025-09-14,e1f83744-7362-4c54-89ce-1691eca8ef60,NEFT,8646845.0
CREDIT,UPI,200.0,3278.8,2025-02-26T19:35:52+05:30,2025-02-26,809ea0c8-6adc-4383-bd99-7dbb099af5da,UPI/3285,
CREDIT,OTHERS,600.0,3878.8,2025-05-10T09:08:59+05:30,2025-05-10,bce416a1-2b74-4d3f-b4c8-c9ae537fa9a1,NEFT,8646845.0
DEBIT,UPI,10.0,3868.8,2025-03-25T06:02:44+05:30,2025-03-25,20393504-68b3-4b3f-9e1f-155fd831cebb,UPI/36530,
DEBIT,UPI,1000.0,2868.8,2025-09-18T10:02:23+05:30,2025-09-18,699002e0-2d99-4493-baab-97c17fdf2e75,UPI/BHARATPE,
DEBIT,UPI,10.0,2858.8,2025-02-02T22:14:56+05:30,2025-02-02,558d36f0-3e16-4507-92b7-50e77e0d9a55,UPI/PAYTM101,
DEBIT,UPI,55.0,2803.8,2025-06-25T14:30:39+05:30,2025-06-25,7c8a8442-bf95-44d2-a3ee-d4e4eb117c1f,UPI/32880,
DEBIT,UPI,300.0,2503.8,2025-08-28T07:22:02+05:30,2025-08-28,4ff90fe0-c39d-4f1a-bda7-487800f1945e,UPI/32883,
DEBIT,UPI,510.0,1993.8,2025-05-06T08:04:55+05:30,2025-05-06,dc0ee0f8-829f-44f6-a5f5-6bd0ac36c81b,UPI/BHARATPE,
DEBIT,UPI,50.0,1943.8,2025-09-19T22:36:26+05:30,2025-09-19,9cba4c27-7f9b-4a22-af17-67d5e193766f,UPI/PAYTMdp,
CREDIT,OTHERS,1300.0,3243.8,2025-10-29T11:53:12+05:30,2025-10-29,509f6222-7a2b-45a3-b813-e97da77b66fc,NEFT,8646845.0
DEBIT,UPI,1000.0,2243.8,2025-10-11T05:44:07+05:30,2025-10-11,546f9c7a-6f58-40b0-9560-aca41605644d,UPI/3289,
DEBIT,UPI,241.0,2002.8,2025-05-05T15:28:04+05:30,2025-05-05,8b021c7e-13a1-4b6c-b757-dc5a3dde97ec,UPI/JIOINAPPDIRECT/,
CREDIT,OTHERS,950.0,2952.8,2025-12-15T21:33:38+05:30,2025-12-15,d398a84c-b552-4023-9d8d-78af1b66d578,NEFT,8646845.0
CREDIT,OTHERS,930.0,3882.8,2025-12-16T19:05:37+05:30,2025-12-16,eb8c18e6-2871-446f-b7ea-dc8120b38fd7,NEFT,8646845.0
DEBIT,UPI,25.0,3857.8,2025-05-05T00:46:09+05:30,2025-05-05,9603956b-ea80-4bce-b673-e19476398b45,UPI/32925,
DEBIT,UPI,10.0,3847.8,2025-01-05T18:52:04+05:30,2025-01-05,f5a83366-1dd6-4bd3-8f15-10cf41f7310b,UPI/32924,
DEBIT,UPI,500.0,3347.8,2025-11-10T14:17:48+05:30,2025-11-10,0531c7aa-c1f2-414c-b136-fde68604ed61,UPI/32931/,
DEBIT,UPI,40.0,3307.8,2025-03-16T13:24:42+05:30,2025-03-16,5c3b7e44-bf67-4d51-85ab-6894e2e9cde7,UPI/36597,
CREDIT,OTHERS,830.0,4137.8,2025-09-05T15:13:36+05:30,2025-09-05,9aa8a7f5-4019-44be-a141-c712b1b8b334,NEFT,8646845.0
DEBIT,UPI,3300.0,837.8,2025-02-20T19:18:17+05:30,2025-02-20,fae0feb2-23d0-43c7-a0a4-f35a4d3b6497,UPI/GPAY,
DEBIT,UPI,136.0,701.8,2025-05-15T23:44:40+05:30,2025-05-15,c097d89b-b2cf-4774-8309-4aaf893f1350,UPI/36606,
DEBIT,UPI,200.0,501.8,2025-09-06T02:59:48+05:30,2025-09-06,359cbf7a-158a-4376-b7d1-bd9d5d529761,UPI/36613,
DEBIT,UPI,10.0,491.8,2025-08-01T22:53:04+05:30,2025-08-01,d74640f5-bb06-4f9b-b21b-bce32d862fa4,UPI/32958,
CREDIT,OTHERS,270.0,761.8,2025-11-29T21:36:11+05:30,2025-11-29,e3dd02e3-2294-4620-8d6c-3c95db04a5e4,NEFT,8646845.0
DEBIT,UPI,20.0,741.8,2025-06-17T16:03:39+05:30,2025-06-17,5a663c28-a8fd-4077-9a65-48f682bb09e8,UPI/BHARATPE,
CREDIT,UPI,100.0,841.8,2025-08-16T05:33:07+05:30,2025-08-16,e5cb5574-6f29-4d02-b71a-55f792af3ddb,UPI/3296,
DEBIT,UPI,150.0,691.8,2025-06-05T19:01:23+05:30,2025-06-05,9c95a744-1b6d-44a6-be6a-3b4afed32e7c,UPI/BHARATPE,
CREDIT,OTHERS,250.0,941.8,2025-07-30T20:20:02+05:30,2025-07-30,49d3f474-c97e-4e36-b384-7014c001d5c7,NEFT,8646845.0
DEBIT,UPI,43.0,898.8,2025-11-25T03:45:48+05:30,2025-11-25,dfc6781b-58ff-4760-8291-04f0024601bd,UPI/36636,
CREDIT,UPI,100.0,998.8,2025-02-12T05:23:59+05:30,2025-02-12,85b66477-4613-4666-9f2c-ae064034d79f,UPI/32971,
DEBIT,UPI,150.0,848.8,2025-08-21T16:59:27+05:30,2025-08-21,9cdca0b6-cb0b-4d91-8a61-8170d770ea87,UPI/PAYTM,
DEBIT,UPI,30.0,818.8,2025-11-18T19:45:13+05:30,2025-11-18,16c81143-37e9-4b8e-9a48-0e39158f0861,UPI/BHARATPE,
DEBIT,UPI,20.0,798.8,2025-03-27T23:22:52+05:30,2025-03-27,831c6f85-3e6d-4074-b1e5-4e4fe21b8cd4,UPI/BHARATPE,
DEBIT,UPI,200.0,598.8,2025-07-25T00:06:16+05:30,2025-07-25,edfc5007-2c33-48bd-bdc0-5a6c8bc291c3,UPI/32975,
CREDIT,OTHERS,1000.0,1598.8,2025-03-13T17:01:49+05:30,2025-03-13,a4bc2686-8db0-4dd6-bfc2-25961ac95b73,NEFT,8646845.0
DEBIT,UPI,60.0,1538.8,2025-06-28T08:29:57+05:30,2025-06-28,ee894c06-f873-4f7b-a2c2-a5dac5c3964f,UPI/36640/U,
DEBIT,UPI,19.0,1519.8,2025-05-20T22:00:51+05:30,2025-05-20,8b680f57-f204-4e03-922f-9fd140fff54f,UPI/JIOINAPPDIRECT/,
DEBIT,UPI,10.0,1509.8,2025-01-27T04:51:34+05:30,2025-01-27,1c439506-fc8d-45e5-ae81-7d0daab976fd,UPI/36655,
CREDIT,OTHERS,400.0,1909.8,2025-11-21T07:21:12+05:30,2025-11-21,884e791b-e8bf-45aa-a63a-561667ae14ba,NEFT,8646845.0
DEBIT,UPI,239.0,1670.8,2025-10-20T09:59:31+05:30,2025-10-20,3bc9eb42-0bb0-4e3a-b035-b49f0a058b82,UPI/EURONETGPAY,
CREDIT,UPI,400.0,2070.8,2025-01-31T16:07:36+05:30,2025-01-31,7169dcf4-e9d8-4d10-910c-f39b4c1f93ae,UPI/PAYTM,
DEBIT,UPI,310.0,1760.8,2025-02-07T13:50:36+05:30,2025-02-07,1c3be831-b1a6-4243-b2a7-da4c2fb6f345,UPI/PAYTM,
DEBIT,UPI,215.0,1545.8,2025-08-07T08:01:28+05:30,2025-08-07,8b0ce824-2823-4351-b7a4-5289a71f8458,UPI/36671,
CREDIT,OTHERS,2.0,1547.8,2025-09-13T19:47:49+05:30,2025-09-13,0f0c4711-5d8c-46be-b8fd-f097ec067ca2,NEFT,8646845.0
DEBIT,UPI,22.0,1525.8,2025-11-23T10:39:36+05:30,2025-11-23,8f29ee5f-6d09-4ffe-8b32-65a507519289,UPI/33035,
CREDIT,UPI,200.0,1725.8,2025-12-10T05:42:05+05:30,2025-12-10,f7a0a036-2ce3-4a7c-951d-2b6b9719b849,UPI/3303,
DEBIT,UPI,200.0,1525.8,2025-05-07T23:50:01+05:30,2025-05-07,1f52f45a-34af-4630-af73-0994db93492c,UPI/BHARATPE,
DEBIT,UPI,30.0,1495.8,2025-02-07T12:03:56+05:30,2025-02-07,bca2495e-7cce-432f-bdda-471b907ec613,UPI/BHARATPE,
DEBIT,UPI,145.0,1350.8,2025-03-17T15:06:52+05:30,2025-03-17,de44cd2d-0a16-4dbf-807a-b47d70c3c694,UPI/36716,
CREDIT,OTHERS,280.0,1630.8,2025-03-25T09:46:17+05:30,2025-03-25,6fa60611-61be-4564-a3c8-b47e98c91994,NEFT,8646845.0
DEBIT,UPI,500.0,1130.8,2025-01-31T23:54:46+05:30,2025-01-31,db47a064-9201-49ba-97b2-6bf457a6941b,UPI/33061,
DEBIT,UPI,10.0,1120.8,2025-05-11T15:15:37+05:30,2025-05-11,c37b3623-e44d-418f-91bc-8816abd60877,UPI/33060,
DEBIT,UPI,150.0,970.8,2025-09-02T18:18:15+05:30,2025-09-02,faab3b7e-102d-4fdf-95c3-9fbf354d8fa2,UPI/PAYTMwp,
DEBIT,UPI,60.0,910.8,2025-07-03T02:54:25+05:30,2025-07-03,f67d2304-8bd9-424e-a19a-51f108ce0cb7,UPI/PAYTM,
DEBIT,UPI,180.0,730.8,2025-10-09T11:11:31+05:30,2025-10-09,848b08b3-d77c-4edf-b994-e3a62b42ae96,UPI/33078,
DEBIT,UPI,500.0,230.8,2025-08-30T07:08:37+05:30,2025-08-30,21966ea9-f6f5-4f1c-94c3-a4aebb56cdb6,UPI/36746,
DEBIT,UPI,19.0,211.8,2025-11-14T04:12:36+05:30,2025-11-14,f2402973-d02a-48e8-a071-606321e13384,UPI/BILLDESKRECHARGE,
DEBIT,UPI,20.0,191.8,2025-02-05T13:13:03+05:30,2025-02-05,21e97e5d-ea16-4110-a444-37f81fdf8430,UPI/33095,
CREDIT,UPI,200.0,391.8,2025-01-17T09:46:23+05:30,2025-01-17,c39571d4-4945-4c65-8d20-7bca996636a4,UPI/3310,
DEBIT,UPI,200.0,191.8,2025-08-26T03:50:00+05:30,2025-08-26,367ea7ac-a367-4b43-9200-1d8f355b175e,UPI/36763,
DEBIT,UPI,105.0,86.8,2025-03-22T00:07:14+05:30,2025-03-22,6ed93c29-40da-4cef-b3d2-10f05dbfe25b,UPI/36761,
CREDIT,OTHERS,1150.0,1236.8,2025-04-18T20:49:58+05:30,2025-04-18,4f4d0daf-5ad6-49d4-a7a6-1e00c8737e63,NEFT,8646845.0
DEBIT,UPI,51.0,1185.8,2025-01-20T05:37:12+05:30,2025-01-20,3ef28929-ec15-42e9-b289-6184b2b41521,UPI/33115,
DEBIT,UPI,500.0,685.8,2025-11-17T07:24:35+05:30,2025-11-17,4ef8759e-641f-4ded-8f4d-b3a7431c7c7b,UPI/33113,
DEBIT,UPI,10.0,675.8,2025-11-06T02:25:28+05:30,2025-11-06,8a3ccbf2-08d2-48dc-b75d-022493b7426c,UPI/36774,
DEBIT,UPI,50.0,625.8,2025-05-15T13:06:41+05:30,2025-05-15,9be68c05-3054-4202-95d5-0f9ededc5d16,UPI/33112,
CREDIT,OTHERS,250.0,875.8,2025-09-27T22:22:18+05:30,2025-09-27,d4ecd289-3506-4423-a600-10a8c34bfde1,NEFT,8646845.0
CREDIT,UPI,180.0,1055.8,2025-02-19T08:37:35+05:30,2025-02-19,d3935b54-131c-4c9d-9d0d-23f60439bb98,UPI/3312,
CREDIT,OTHERS,15.0,1070.8,2025-07-30T14:25:58+05:30,2025-07-30,633820ea-fcd9-449f-9457-9392cfb54d66,518881000,
DEBIT,UPI,50.0,1020.8,2025-05-25T06:59:38+05:30,2025-05-25,e85c9e1a-eaac-423f-b630-14e357842c98,UPI/33128/,
CREDIT,OTHERS,2950.0,3970.8,2025-10-23T01:55:05+05:30,2025-10-23,5c8f92f9-7d43-4615-946e-dfbc51236589,NEFT,8646845.0
CREDIT,UPI,200.0,4170.8,2025-11-11T21:57:44+05:30,2025-11-11,7f58d530-1042-4167-ad0c-705c51e04571,UPI/33131,
DEBIT,UPI,140.0,4030.8,2025-05-03T04:28:44+05:30,2025-05-03,2b308e5b-4d37-4c5e-bab3-a4046bf82c74,UPI/33138,
CREDIT,OTHERS,10.0,4040.8,2025-12-05T14:09:18+05:30,2025-12-05,bf8ceac8-b9bf-4426-ba5d-6aef34194b89,NEFT,8646845.0
DEBIT,UPI,1250.0,2790.8,2025-04-14T05:00:41+05:30,2025-04-14,33b2d244-724a-45a2-a3be-5bff19944544,UPI/PAYTMgp,
DEBIT,UPI,50.0,2740.8,2025-04-22T01:46:07+05:30,2025-04-22,03810f5c-a342-4261-81c1-c6dd5837109d,UPI/36801,
CREDIT,OTHERS,3440.0,6180.8,2025-04-05T11:41:32+05:30,2025-04-05,6c1a5ee0-7414-40a4-9f36-8b6933f0fa83,NEFT,8646845.0
DEBIT,UPI,40.0,6140.8,2025-04-21T21:25:43+05:30,2025-04-21,a8ef789c-e018-4091-ae3c-1a8dd3059cee,UPI/33153,
DEBIT,UPI,120.0,6020.8,2025-09-16T11:02:31+05:30,2025-09-16,a1c54d9d-c9c1-4c41-b7e4-98f8432b533b,UPI/PAYTM,
DEBIT,UPI,30.0,5990.8,2025-05-05T21:43:06+05:30,2025-05-05,f33055c2-9880-4c3c-b579-bc9dbdba255f,UPI/PAYTMdp,
CREDIT,UPI,170.0,6160.8,2025-07-23T21:15:41+05:30,2025-07-23,058be90e-d820-42c5-b220-eb68cb6d91e6,UPI/3315,
DEBIT,UPI,330.0,5830.8,2025-01-25T00:47:48+05:30,2025-01-25,3f84beb9-7021-4782-9647-5ba0284541a3,UPI/3681,
CREDIT,OTHERS,4730.0,10560.8,2025-10-08T12:42:57+05:30,2025-10-08,edcbfa22-a7c9-45bf-98f3-1b66f9293d78,NEFT,8646845.0
DEBIT,UPI,1660.0,8900.8,2025-03-19T16:38:23+05:30,2025-03-19,8b2832e2-79dc-4eec-ae84-d655ce623ccd,UPI/33167,
DEBIT,UPI,50.0,8850.8,2025-07-28T17:45:07+05:30,2025-07-28,330170cb-557c-4c51-a25f-dd1b3b1d6537,UPI/33165,
DEBIT,UPI,1500.0,7350.8,2025-09-13T09:48:08+05:30,2025-09-13,2893b10d-01cf-47ef-874a-94b8e5228b5c,UPI/33167,
DEBIT,UPI,420.0,6930.8,2025-09-12T15:21:43+05:30,2025-09-12,e2c705f9-beb3-4fb4-8c29-2a79c80e1523,UPI/BHARATPE,
DEBIT,UPI,300.0,6630.8,2025-11-19T09:49:08+05:30,2025-11-19,508c0536-4c4d-428c-85f9-3a72cf1b941f,UPI/PAYTMnp,
DEBIT,UPI,500.0,6130.8,2025-08-30T14:03:49+05:30,2025-08-30,2dbc636c-ac81-4322-b587-ef23f2665eee,UPI/PAYTMnp,
DEBIT,UPI,239.0,5891.8,2025-01-30T17:55:48+05:30,2025-01-30,de7e8802-ba29-422f-b0c5-db358c58cac4,UPI/EURONETGPAY,
CREDIT,UPI,1.0,5892.8,2025-01-30T01:44:59+05:30,2025-01-30,2f4a0006-8083-40fe-aad2-09fe6306597a,UPI/33183,
CREDIT,UPI,1.0,5893.8,2025-03-12T05:54:17+05:30,2025-03-12,d6f48b90-8c0a-479c-86ab-566a322b65c1,UPI/33187P,
CREDIT,UPI,37999.0,43892.8,2025-11-01T23:24:18+05:30,2025-11-01,0f82247c-fd15-4d2f-a6c5-cdcb72196f04,UPI/33181,
DEBIT,UPI,1.0,43891.8,2025-05-29T23:13:17+05:30,2025-05-29,ed150d32-b72f-41de-8175-54316abd8bc8,UPI/PAYTMUP,
DEBIT,UPI,16500.0,27391.8,2025-09-19T20:55:24+05:30,2025-09-19,6d29d619-312a-4bdc-9371-636828f19d5f,UPI/PAYTMUP,
DEBIT,UPI,2000.0,25391.8,2025-07-16T17:24:28+05:30,2025-07-16,afd49d96-1e4c-4fe9-9032-b46d7642c1bf,UPI/33187,
DEBIT,UPI,340.0,25051.8,2025-08-16T20:40:17+05:30,2025-08-16,6b25f87d-9dd5-485a-8edb-fe376d57e6d8,UPI/PAYTM,
DEBIT,UPI,80.0,24971.8,2025-12-11T11:37:55+05:30,2025-12-11,0030a0d2-6a89-4426-8a0d-49e66a45c790,UPI/33182,
DEBIT,UPI,2000.0,22971.8,2025-08-17T02:28:18+05:30,2025-08-17,4a9f3653-0a32-446f-9f4d-1e83cc6fbb2f,UPI/3685/P,
CREDIT,UPI,2000.0,24971.8,2025-02-15T14:02:21+05:30,2025-02-15,b24e9c76-675a-4eb5-a092-da3db90ee063,UPI/REVERSAL,
DEBIT,UPI,2000.0,22971.8,2025-06-02T09:58:02+05:30,2025-06-02,e8c02bab-2c7c-4299-bfa2-46ca27ac4a9c,UPI/36856/,
DEBIT,UPI,1.0,22970.8,2025-05-16T05:10:54+05:30,2025-05-16,b30b1251-a428-4d2c-9764-cedbe09ab33a,UPI/36857,
DEBIT,UPI,10000.0,12970.8,2025-07-27T01:31:55+05:30,2025-07-27,3d2ba381-c2df-42d5-b507-4bcc2bf44905,UPI/36858,
DEBIT,UPI,500.0,12470.8,2025-10-12T15:02:29+05:30,2025-10-12,887f429e-9db1-49e1-8707-4a5f39882b85,UPI/33194,
DEBIT,UPI,10.0,12460.8,2025-09-26T16:04:36+05:30,2025-09-26,470bc77a-380a-481f-abda-9434b0dbe745,UPI/36853,
CREDIT,OTHERS,1320.0,13780.8,2025-05-08T22:03:34+05:30,2025-05-08,3b63ef24-de3c-49db-a7b4-c3eb758795b7,NEFT,8646845.0
CREDIT,UPI,400.0,14180.8,2025-08-22T10:41:39+05:30,2025-08-22,bc58e33b-28f7-43fb-ab50-0dfddf2bf456,,
DEBIT,UPI,1000.0,13180.8,2025-04-13T23:08:20+05:30,2025-04-13,30cd1f8b-6261-43db-b452-515447228351,UPI/33200,
CREDIT,CASH,45000.0,58180.8,2025-02-13T23:29:26+05:30,2025-02-13,68f475c3-2160-4a3f-b897-06632242aa0c,BY CASH,
CREDIT,OTHERS,270.0,58450.8,2025-11-29T07:15:21+05:30,2025-11-29,f7c87c2d-5431-46df-89b7-25ce913627cc,NEFT,8646845.0
DEBIT,UPI,50.0,58400.8,2025-10-20T15:24:57+05:30,2025-10-20,1f3bd603-8abe-4e04-9c9b-1361e37f52ad,UPI/PAYTMwp,
DEBIT,UPI,2000.0,56400.8,2025-06-28T05:29:04+05:30,2025-06-28,7d42455e-56a4-4198-8945-86451a4b337e,UPI/36879,
DEBIT,UPI,21000.0,35400.8,2025-02-11T05:26:15+05:30,2025-02-11,a90254ac-1868-4bca-ac10-61964ac95367,UPI/FASHIONEAZY,
DEBIT,UPI,5200.0,30200.8,2025-09-15T15:39:52+05:30,2025-09-15,9e5ed584-6d6c-411a-9554-d1bb99972aa1,UPI/36871,
DEBIT,UPI,130.0,30070.8,2025-03-07T00:40:58+05:30,2025-03-07,d1af2bf6-4719-48f1-b8f1-c8bfe9352db6,UPI/PAYTMwp,
DEBIT,UPI,300.0,29770.8,2025-04-20T21:46:12+05:30,2025-04-20,632b5bf8-f914-4f72-aa64-bb969d0fe81f,UPI/36881,
CREDIT,OTHERS,600.0,30370.8,2025-06-12T20:05:13+05:30,2025-06-12,f7df2e6a-503d-4549-874c-48105ad17f2f,NEFT,8646845.0
DEBIT,UPI,1.0,30369.8,2025-10-24T19:38:47+05:30,2025-10-24,8b12d93f-d4f5-44c5-af6a-0fe30065dfe0,UPI/PAYTMUP,
DEBIT,UPI,499.0,29870.8,2025-09-22T04:45:01+05:30,2025-09-22,505c9f34-fa46-4e80-8a63-ac7028b4d457,UPI/PAYTMNA,
DEBIT,UPI,20.0,29850.8,2025-11-22T04:30:51+05:30,2025-11-22,00d2ee8e-c73f-4576-857a-8b86116fe288,UPI/33234,
CREDIT,OTHERS,1700.0,31550.8,2025-11-29T14:44:34+05:30,2025-11-29,9eeac9a2-6f46-4520-a72d-26dbca54809e,NEFT,8646845.0
DEBIT,UPI,200.0,31350.8,2025-05-15T09:17:34+05:30,2025-05-15,d949c756-f0da-47d8-886b-4a266349697a,UPI/33249,
DEBIT,UPI,45.0,31305.8,2025-04-22T02:25:21+05:30,2025-04-22,51274ee8-3f86-4bc9-a947-b05ad81f259c,UPI/GPAY,
CREDIT,OTHERS,2200.0,33505.8,2025-09-04T19:14:49+05:30,2025-09-04,7e3d56df-580b-4b13-a0f4-b16c6e499532,NEFT,8646845.0
CREDIT,OTHERS,1250.0,34755.8,2025-05-15T05:35:52+05:30,2025-05-15,88ea01a6-5933-4b8c-a0ed-ce17118cbeb0,NEFT,8646845.0
DEBIT,UPI,200.0,34555.8,2025-10-07T22:04:21+05:30,2025-10-07,4346b532-d4f4-4de4-aa8d-b39c03387390,UPI/36921,
DEBIT,UPI,290.0,34265.8,2025-08-02T03:36:18+05:30,2025-08-02,2cd53cf9-5848-4a2d-8bd7-30cc9846c0ee,UPI/33267,
CREDIT,OTHERS,350.0,34615.8,2025-08-13T16:47:43+05:30,2025-08-13,ac95c4fc-71ec-44e2-bf53-30a6c5e723ad,NEFT,8646845.0
CREDIT,UPI,100.0,34715.8,2025-01-13T21:25:29+05:30,2025-01-13,5ff491fc-1e7f-48fd-a44f-32f9d5053b9f,UPI/33279,
CREDIT,UPI,100.0,34815.8,2025-09-28T01:14:01+05:30,2025-09-28,ad942ea9-d12b-48d0-9a0c-7c043724c06e,UPI/36936,
CREDIT,OTHERS,1600.0,36415.8,2025-09-18T21:45:38+05:30,2025-09-18,343b62a0-8530-46dd-b4c2-7f4d87bff9fd,NEFT,8646845.0
DEBIT,UPI,10.0,36405.8,2025-06-21T20:55:46+05:30,2025-06-21,cd342f20-d121-492e-a2ed-aecd75a71ea1,UPI/36947,
DEBIT,UPI,201.0,36204.8,2025-03-06T16:58:33+05:30,2025-03-06,ae0dd897-8e9e-43cf-9922-2f83f71defb0,UPI/JIOINAPPDIRECT/,
DEBIT,UPI,60.0,36144.8,2025-06-02T08:55:33+05:30,2025-06-02,7434e1b8-a31a-4daf-a3f0-3d5bbd85a091,UPI/33287,
CREDIT,OTHERS,2200.0,38344.8,2025-11-13T17:13:17+05:30,2025-11-13,64359bb5-001f-4d75-bf3f-5a0f7a83721d,NEFT,8646845.0
DEBIT,UPI,241.0,38103.8,2025-12-15T03:04:02+05:30,2025-12-15,d7a24290-3f7c-4a0f-bb10-59a35cadf7a7,UPI/AIRTELPREDIRECT,
DEBIT,UPI,200.0,37903.8,2025-08-29T19:47:12+05:30,2025-08-29,36d89541-efdd-4969-8c7d-54fd6cbe178a,UPI/33293,
CREDIT,OTHERS,1070.0,38973.8,2025-01-02T20:42:30+05:30,2025-01-02,1812fb87-0dd6-4172-9978-79aecbd5185e,NEFT,8646845.0
DEBIT,UPI,1.0,38972.8,2025-03-29T03:02:59+05:30,2025-03-29,9c98e1bf-3fa4-4993-aec1-1b4a4e1ca220,UPI/33308,
DEBIT,UPI,5000.0,33972.8,2025-02-22T15:20:59+05:30,2025-02-22,75635fc2-67a3-4539-8e05-ee1a20c78efa,UPI/36963,
CREDIT,OTHERS,950.0,34922.8,2025-08-22T18:42:47+05:30,2025-08-22,5fc5f6a6-d30c-4463-8f06-837284784066,NEFT,8646845.0
DEBIT,UPI,120.0,34802.8,2025-12-04T17:48:18+05:30,2025-12-04,4e2ffce6-1f63-47fd-a074-7fff8772141a,UPI/36978,
DEBIT,UPI,19.0,34783.8,2025-04-02T07:50:52+05:30,2025-04-02,c166807b-bd8f-413c-8b0c-aa899e3a545d,UPI/JIOINAPPDIRECT/,
CREDIT,OTHERS,800.0,35583.8,2025-12-11T23:41:14+05:30,2025-12-11,c1d1e376-af63-471a-abe7-4f035facf30d,NEFT,8646845.0
CREDIT,UPI,100.0,35683.8,2025-07-24T02:52:55+05:30,2025-07-24,275017b6-a00e-486f-a7f3-e0fb19e98644,UPI/3698,
DEBIT,UPI,150.0,35533.8,2025-09-26T12:06:16+05:30,2025-09-26,c6e2ea68-9079-40f8-8b4e-a7d294b69741,UPI/36989,
DEBIT,UPI,19.0,35514.8,2025-02-21T01:08:14+05:30,2025-02-21,115e3d52-56c4-4f3b-9f87-6d8bfc0370e3,UPI/EURONETGPAY,
CREDIT,OTHERS,151.0,35665.8,2025-07-30T00:52:29+05:30,2025-07-30,5dcb09f6-be85-4846-8914-637047408ee6,NEFT,8646845.0
DEBIT,UPI,40.0,35625.8,2025-09-21T06:02:11+05:30,2025-09-21,60c58e3b-a75f-4961-b0ee-96cbaa0ec2f8,UPI/PAYTM,
DEBIT,UPI,19000.0,16625.8,2025-12-11T21:21:40+05:30,2025-12-11,dfbb98e2-96b0-4992-aed0-acc3c73cd167,UPI/33333,
DEBIT,UPI,12700.0,3925.8,2025-12-11T01:56:53+05:30,2025-12-11,fa3a4eef-62d7-4983-bec0-de57682a2351,UPI/36992,
DEBIT,UPI,100.0,3825.8,2025-07-26T20:56:22+05:30,2025-07-26,d0f14f9d-9547-4627-bb53-fa14e241b4f5,UPI/33331,
DEBIT,UPI,1.0,3824.8,2025-10-21T11:23:44+05:30,2025-10-21,6c302bab-ff0d-4507-ac15-bf2df72368f3,UPI/36990,
DEBIT,UPI,1.0,3823.8,2025-03-02T04:50:06+05:30,2025-03-02,95e029ef-d7fb-452e-bfd9-7a537166c523,UPI/3699,
CREDIT,UPI,2000.0,5823.8,2025-07-12T18:39:54+05:30,2025-07-12,6743eb41-36cc-4ab6-ac49-2c1812d28960,UPI/3699,
DEBIT,UPI,90.0,5733.8,2025-05-29T08:24:33+05:30,2025-05-29,aad12703-8c25-4ce0-b63a-2a2bf2523f35,UPI/PAYTMfp,
CREDIT,OTHERS,1500.0,7233.8,2025-01-30T22:15:31+05:30,2025-01-30,3ff4cfb5-eec0-42e2-b00b-f2fb7d63416f,NEFT,8646845.0
DEBIT,UPI,40.0,7193.8,2025-01-28T12:32:05+05:30,2025-01-28,bd4a809c-2513-455a-8eae-115c1ecb11de,UPI/33357,
DEBIT,UPI,199.0,6994.8,2025-04-23T06:25:44+05:30,2025-04-23,3de3b4c1-b1c2-49af-9a0a-6ba45e489cb5,UPI/BILLDESKRECHARGE,
DEBIT,UPI,250.0,6744.8,2025-08-08T19:53:10+05:30,2025-08-08,014c4796-9ad0-473d-83bb-357fcea8e152,UPI/33354,
CREDIT,OTHERS,600.0,7344.8,2025-03-03T19:57:56+05:30,2025-03-03,8a2f5e55-dfdd-427f-8870-0150f68cc498,NEFT,8646845.0
DEBIT,UPI,500.0,6844.8,2025-02-19T05:44:13+05:30,2025-02-19,53009bee-6c73-4d5d-958f-b3258f552391,UPI/3702,
DEBIT,UPI,40.0,6804.8,2025-08-06T06:30:13+05:30,2025-08-06,b6c5da26-8ed8-49c5-ba4a-bf31127ce418,UPI/33369,
