type,mode,amount,currentBalance,transactionTimestamp,valueDate,txnId,narration,reference
DEBIT,UPI,110,2883.8,2025-11-03T06:54:33+05:30,3/11/2025,601ec0cd-17de-4fe2-906c-9ec67ac87798,UPI/BHARATPE,Groceries
CREDIT,OTHERS,100,2983.8,2025-07-05T22:59:38+05:30,5/7/2025,f24446ac-dee7-4127-987f-14d106066704,NEFT,Bonus
DEBIT,UPI,20,2963.8,2025-09-15T20:55:56+05:30,9/15/2025,c96959bd-3737-4608-874d-112b99790eb0,UPI/BHARATPE,Food
DEBIT,UPI,5,2958.8,2025-07-11T04:10:38+05:30,11/7/2025,d5bdd359-5af3-40e1-a991-3e9346cdd63e,UPI/36499,Healthcare
DEBIT,UPI,310,2648.8,2025-12-13T01:31:22+05:30,12/13/2025,6d174e80-c032-4336-9133-dc7ac9817170,UPI/PAYTM,Subscriptions
DEBIT,UPI,500,2148.8,2025-06-13T09:03:19+05:30,6/13/2025,6d30b4ce-41a8-490f-90df-6ecb91f6b32a,UPI/32841,Subscriptions
CREDIT,OTHERS,250,2398.8,2025-11-26T21:27:59+05:30,11/26/2025,8078fdd5-2c46-4cae-8ee1-d51aa7f1e5f8,NEFT,Salary
DEBIT,UPI,100,2298.8,2025-12-15T22:09:48+05:30,12/15/2025,2744f39f-7233-45ba-bcee-cc1da7ba8fe1,UPI/3650,Healthcare
DEBIT,UPI,120,2178.8,2025-03-15T11:07:17+05:30,3/15/2025,65eddd32-8d66-4c4d-a947-2b358232f3cb,UPI/PAYTM,Bills
DEBIT,UPI,100,2078.8,2025-02-19T22:05:08+05:30,2/19/2025,cac58514-4078-4a90-84cc-de42811911eb,UPI/36509,Food
CREDIT,OTHERS,1000,3078.8,2025-11-21T08:32:07+05:30,11/21/2025,e1f83744-7362-4c54-89ce-1691eca8ef60,NEFT,Cashback
CREDIT,UPI,200,3278.8,2025-06-06T23:03:51+05:30,6/6/2025,809ea0c8-6adc-4383-bd99-7dbb099af5da,UPI/3285,Cashback
CREDIT,OTHERS,600,3878.8,2025-08-04T08:18:55+05:30,4/8/2025,bce416a1-2b74-4d3f-b4c8-c9ae537fa9a1,NEFT,Refund
DEBIT,UPI,10,3868.8,2025-04-09T07:35:29+05:30,9/4/2025,20393504-68b3-4b3f-9e1f-155fd831cebb,UPI/36530,Shopping
DEBIT,UPI,1000,2868.8,2025-06-18T08:03:17+05:30,6/18/2025,699002e0-2d99-4493-baab-97c17fdf2e75,UPI/BHARATPE,Shopping
DEBIT,UPI,10,2858.8,2025-12-14T22:55:42+05:30,12/14/2025,558d36f0-3e16-4507-92b7-50e77e0d9a55,UPI/PAYTM101,Bills
DEBIT,UPI,55,2803.8,2025-02-28T13:29:29+05:30,2/28/2025,7c8a8442-bf95-44d2-a3ee-d4e4eb117c1f,UPI/32880,Healthcare
DEBIT,UPI,300,2503.8,2025-12-17T07:47:49+05:30,12/17/2025,4ff90fe0-c39d-4f1a-bda7-487800f1945e,UPI/32883,Entertainment
DEBIT,UPI,510,1993.8,2025-03-18T09:41:37+05:30,3/18/2025,dc0ee0f8-829f-44f6-a5f5-6bd0ac36c81b,UPI/BHARATPE,Rent
DEBIT,UPI,50,1943.8,2025-07-11T20:55:11+05:30,11/7/2025,9cba4c27-7f9b-4a22-af17-67d5e193766f,UPI/PAYTMdp,Groceries
CREDIT,OTHERS,1300,3243.8,2025-05-22T11:30:54+05:30,5/22/2025,509f6222-7a2b-45a3-b813-e97da77b66fc,NEFT,Refund
DEBIT,UPI,1000,2243.8,2025-11-30T11:51:48+05:30,11/30/2025,546f9c7a-6f58-40b0-9560-aca41605644d,UPI/3289,Entertainment
DEBIT,UPI,241,2002.8,2025-07-18T04:34:00+05:30,7/18/2025,8b021c7e-13a1-4b6c-b757-dc5a3dde97ec,UPI/JIOINAPPDIRECT/,Healthcare
CREDIT,OTHERS,950,2952.8,2025-06-26T17:57:35+05:30,6/26/2025,d398a84c-b552-4023-9d8d-78af1b66d578,NEFT,Cashback
CREDIT,OTHERS,930,3882.8,2025-03-30T12:48:00+05:30,3/30/2025,eb8c18e6-2871-446f-b7ea-dc8120b38fd7,NEFT,Transfer In
DEBIT,UPI,25,3857.8,2025-08-04T20:04:23+05:30,4/8/2025,9603956b-ea80-4bce-b673-e19476398b45,UPI/32925,Travel
DEBIT,UPI,10,3847.8,2025-07-18T12:56:10+05:30,7/18/2025,f5a83366-1dd6-4bd3-8f15-10cf41f7310b,UPI/32924,Subscriptions
DEBIT,UPI,500,3347.8,2025-07-16T00:46:30+05:30,7/16/2025,0531c7aa-c1f2-414c-b136-fde68604ed61,UPI/32931/,Healthcare
DEBIT,UPI,40,3307.8,2025-10-05T09:57:15+05:30,5/10/2025,5c3b7e44-bf67-4d51-85ab-6894e2e9cde7,UPI/36597,Shopping
CREDIT,OTHERS,830,4137.8,2025-10-27T07:02:53+05:30,10/27/2025,9aa8a7f5-4019-44be-a141-c712b1b8b334,NEFT,Bonus
DEBIT,UPI,3300,837.8,2025-10-24T07:34:30+05:30,10/24/2025,fae0feb2-23d0-43c7-a0a4-f35a4d3b6497,UPI/GPAY,Rent
DEBIT,UPI,136,701.8,2025-03-18T13:10:33+05:30,3/18/2025,c097d89b-b2cf-4774-8309-4aaf893f1350,UPI/36606,Travel
DEBIT,UPI,200,501.8,2025-08-23T22:35:51+05:30,8/23/2025,359cbf7a-158a-4376-b7d1-bd9d5d529761,UPI/36613,Bills
DEBIT,UPI,10,491.8,2025-09-09T17:25:11+05:30,9/9/2025,d74640f5-bb06-4f9b-b21b-bce32d862fa4,UPI/32958,Rent
CREDIT,OTHERS,270,761.8,2025-03-09T21:00:35+05:30,9/3/2025,e3dd02e3-2294-4620-8d6c-3c95db04a5e4,NEFT,Income
DEBIT,UPI,20,741.8,2025-09-13T00:16:03+05:30,9/13/2025,5a663c28-a8fd-4077-9a65-48f682bb09e8,UPI/BHARATPE,Education
CREDIT,UPI,100,841.8,2025-06-24T05:59:43+05:30,6/24/2025,e5cb5574-6f29-4d02-b71a-55f792af3ddb,UPI/3296,Bonus
DEBIT,UPI,150,691.8,2025-07-23T12:47:13+05:30,7/23/2025,9c95a744-1b6d-44a6-be6a-3b4afed32e7c,UPI/BHARATPE,Rent
CREDIT,OTHERS,250,941.8,2025-11-22T23:53:31+05:30,11/22/2025,49d3f474-c97e-4e36-b384-7014c001d5c7,NEFT,Salary
DEBIT,UPI,43,898.8,2025-04-06T03:22:46+05:30,6/4/2025,dfc6781b-58ff-4760-8291-04f0024601bd,UPI/36636,Rent
CREDIT,UPI,100,998.8,2025-06-20T07:12:45+05:30,6/20/2025,85b66477-4613-4666-9f2c-ae064034d79f,UPI/32971,Transfer In
DEBIT,UPI,150,848.8,2025-03-30T14:35:38+05:30,3/30/2025,9cdca0b6-cb0b-4d91-8a61-8170d770ea87,UPI/PAYTM,Travel
DEBIT,UPI,30,818.8,2025-01-23T20:45:04+05:30,1/23/2025,16c81143-37e9-4b8e-9a48-0e39158f0861,UPI/BHARATPE,Entertainment
DEBIT,UPI,20,798.8,2025-03-07T23:28:19+05:30,7/3/2025,831c6f85-3e6d-4074-b1e5-4e4fe21b8cd4,UPI/BHARATPE,Fuel
DEBIT,UPI,200,598.8,2025-01-28T15:41:59+05:30,1/28/2025,edfc5007-2c33-48bd-bdc0-5a6c8bc291c3,UPI/32975,Travel
CREDIT,OTHERS,1000,1598.8,2025-08-14T01:03:49+05:30,8/14/2025,a4bc2686-8db0-4dd6-bfc2-25961ac95b73,NEFT,Bonus
DEBIT,UPI,60,1538.8,2025-03-02T04:44:48+05:30,2/3/2025,ee894c06-f873-4f7b-a2c2-a5dac5c3964f,UPI/36640/U,Rent
DEBIT,UPI,19,1519.8,2025-10-17T02:18:58+05:30,10/17/2025,8b680f57-f204-4e03-922f-9fd140fff54f,UPI/JIOINAPPDIRECT/,Shopping
DEBIT,UPI,10,1509.8,2025-10-24T03:24:38+05:30,10/24/2025,1c439506-fc8d-45e5-ae81-7d0daab976fd,UPI/36655,Rent
CREDIT,OTHERS,400,1909.8,2025-03-01T10:13:48+05:30,1/3/2025,884e791b-e8bf-45aa-a63a-561667ae14ba,NEFT,Refund
DEBIT,UPI,239,1670.8,2025-02-22T11:34:23+05:30,2/22/2025,3bc9eb42-0bb0-4e3a-b035-b49f0a058b82,UPI/EURONETGPAY,Shopping
CREDIT,UPI,400,2070.8,2025-01-01T23:17:30+05:30,1/1/2025,7169dcf4-e9d8-4d10-910c-f39b4c1f93ae,UPI/PAYTM,Refund
DEBIT,UPI,310,1760.8,2025-02-27T14:13:04+05:30,2/27/2025,1c3be831-b1a6-4243-b2a7-da4c2fb6f345,UPI/PAYTM,Healthcare
DEBIT,UPI,215,1545.8,2025-08-15T08:04:56+05:30,8/15/2025,8b0ce824-2823-4351-b7a4-5289a71f8458,UPI/36671,Rent
CREDIT,OTHERS,2,1547.8,2025-06-30T00:45:57+05:30,6/30/2025,0f0c4711-5d8c-46be-b8fd-f097ec067ca2,NEFT,Cashback
DEBIT,UPI,22,1525.8,2025-10-13T13:24:49+05:30,10/13/2025,8f29ee5f-6d09-4ffe-8b32-65a507519289,UPI/33035,Subscriptions
CREDIT,UPI,200,1725.8,2025-01-30T20:53:24+05:30,1/30/2025,f7a0a036-2ce3-4a7c-951d-2b6b9719b849,UPI/3303,Bonus
DEBIT,UPI,200,1525.8,2025-11-01T23:20:35+05:30,1/11/2025,1f52f45a-34af-4630-af73-0994db93492c,UPI/BHARATPE,Food
DEBIT,UPI,30,1495.8,2025-07-15T01:45:51+05:30,7/15/2025,bca2495e-7cce-432f-bdda-471b907ec613,UPI/BHARATPE,Bills
DEBIT,UPI,145,1350.8,2025-07-04T20:41:11+05:30,4/7/2025,de44cd2d-0a16-4dbf-807a-b47d70c3c694,UPI/36716,Education
CREDIT,OTHERS,280,1630.8,2025-09-27T02:00:31+05:30,9/27/2025,6fa60611-61be-4564-a3c8-b47e98c91994,NEFT,Transfer In
DEBIT,UPI,500,1130.8,2025-11-06T08:42:04+05:30,6/11/2025,db47a064-9201-49ba-97b2-6bf457a6941b,UPI/33061,Travel
DEBIT,UPI,10,1120.8,2025-10-29T00:21:12+05:30,10/29/2025,c37b3623-e44d-418f-91bc-8816abd60877,UPI/33060,Healthcare
DEBIT,UPI,150,970.8,2025-03-31T13:26:35+05:30,3/31/2025,faab3b7e-102d-4fdf-95c3-9fbf354d8fa2,UPI/PAYTMwp,Groceries
DEBIT,UPI,60,910.8,2025-04-14T14:30:41+05:30,4/14/2025,f67d2304-8bd9-424e-a19a-51f108ce0cb7,UPI/PAYTM,Bills
DEBIT,UPI,180,730.8,2025-10-03T23:36:51+05:30,3/10/2025,848b08b3-d77c-4edf-b994-e3a62b42ae96,UPI/33078,Education
DEBIT,UPI,500,230.8,2025-11-05T20:21:28+05:30,5/11/2025,21966ea9-f6f5-4f1c-94c3-a4aebb56cdb6,UPI/36746,Healthcare
DEBIT,UPI,19,211.8,2025-04-06T07:11:27+05:30,6/4/2025,f2402973-d02a-48e8-a071-606321e13384,UPI/BILLDESKRECHARGE,Groceries
DEBIT,UPI,20,191.8,2025-02-26T23:29:47+05:30,2/26/2025,21e97e5d-ea16-4110-a444-37f81fdf8430,UPI/33095,Food
CREDIT,UPI,200,391.8,2025-11-11T02:22:37+05:30,11/11/2025,c39571d4-4945-4c65-8d20-7bca996636a4,UPI/3310,Salary
DEBIT,UPI,200,191.8,2025-08-15T10:00:45+05:30,8/15/2025,367ea7ac-a367-4b43-9200-1d8f355b175e,UPI/36763,Fuel
DEBIT,UPI,105,86.8,2025-06-15T17:52:39+05:30,6/15/2025,6ed93c29-40da-4cef-b3d2-10f05dbfe25b,UPI/36761,Subscriptions
CREDIT,OTHERS,1150,1236.8,2025-06-17T10:00:39+05:30,6/17/2025,4f4d0daf-5ad6-49d4-a7a6-1e00c8737e63,NEFT,Income
DEBIT,UPI,51,1185.8,2025-12-04T14:32:46+05:30,4/12/2025,3ef28929-ec15-42e9-b289-6184b2b41521,UPI/33115,Rent
DEBIT,UPI,500,685.8,2025-04-24T06:55:42+05:30,4/24/2025,4ef8759e-641f-4ded-8f4d-b3a7431c7c7b,UPI/33113,Healthcare
DEBIT,UPI,10,675.8,2025-11-18T19:34:33+05:30,11/18/2025,8a3ccbf2-08d2-48dc-b75d-022493b7426c,UPI/36774,Bills
DEBIT,UPI,50,625.8,2025-03-07T22:16:13+05:30,7/3/2025,9be68c05-3054-4202-95d5-0f9ededc5d16,UPI/33112,Education
CREDIT,OTHERS,250,875.8,2025-11-10T20:35:03+05:30,10/11/2025,d4ecd289-3506-4423-a600-10a8c34bfde1,NEFT,Income
CREDIT,UPI,180,1055.8,2025-01-06T12:25:23+05:30,6/1/2025,d3935b54-131c-4c9d-9d0d-23f60439bb98,UPI/3312,Bonus
CREDIT,OTHERS,15,1070.8,2025-11-22T18:39:53+05:30,11/22/2025,633820ea-fcd9-449f-9457-9392cfb54d66,518881000,Cashback
DEBIT,UPI,50,1020.8,2025-04-09T21:31:26+05:30,9/4/2025,e85c9e1a-eaac-423f-b630-14e357842c98,UPI/33128/,Shopping
CREDIT,OTHERS,2950,3970.8,2025-04-26T10:01:20+05:30,4/26/2025,5c8f92f9-7d43-4615-946e-dfbc51236589,NEFT,Refund
CREDIT,UPI,200,4170.8,2025-04-10T21:04:13+05:30,10/4/2025,7f58d530-1042-4167-ad0c-705c51e04571,UPI/33131,Income
DEBIT,UPI,140,4030.8,2025-06-26T10:06:47+05:30,6/26/2025,2b308e5b-4d37-4c5e-bab3-a4046bf82c74,UPI/33138,Fuel
CREDIT,OTHERS,10,4040.8,2025-02-23T22:50:29+05:30,2/23/2025,bf8ceac8-b9bf-4426-ba5d-6aef34194b89,NEFT,Salary
DEBIT,UPI,1250,2790.8,2025-06-03T11:19:24+05:30,3/6/2025,33b2d244-724a-45a2-a3be-5bff19944544,UPI/PAYTMgp,Shopping
DEBIT,UPI,50,2740.8,2025-07-07T21:38:55+05:30,7/7/2025,03810f5c-a342-4261-81c1-c6dd5837109d,UPI/36801,Shopping
CREDIT,OTHERS,3440,6180.8,2025-02-26T22:05:11+05:30,2/26/2025,6c1a5ee0-7414-40a4-9f36-8b6933f0fa83,NEFT,Bonus
DEBIT,UPI,40,6140.8,2025-08-30T16:19:03+05:30,8/30/2025,a8ef789c-e018-4091-ae3c-1a8dd3059cee,UPI/33153,Education
DEBIT,UPI,120,6020.8,2025-02-19T10:12:22+05:30,2/19/2025,a1c54d9d-c9c1-4c41-b7e4-98f8432b533b,UPI/PAYTM,Healthcare
DEBIT,UPI,30,5990.8,2025-01-21T07:14:30+05:30,1/21/2025,f33055c2-9880-4c3c-b579-bc9dbdba255f,UPI/PAYTMdp,Travel
CREDIT,UPI,170,6160.8,2025-10-30T11:09:55+05:30,10/30/2025,058be90e-d820-42c5-b220-eb68cb6d91e6,UPI/3315,Income
DEBIT,UPI,330,5830.8,2025-03-13T22:09:15+05:30,3/13/2025,3f84beb9-7021-4782-9647-5ba0284541a3,UPI/3681,Rent
CREDIT,OTHERS,4730,10560.8,2025-09-13T17:44:28+05:30,9/13/2025,edcbfa22-a7c9-45bf-98f3-1b66f9293d78,NEFT,Refund
DEBIT,UPI,1660,8900.8,2025-02-19T09:49:16+05:30,2/19/2025,8b2832e2-79dc-4eec-ae84-d655ce623ccd,UPI/33167,Rent
DEBIT,UPI,50,8850.8,2025-07-17T10:59:00+05:30,7/17/2025,330170cb-557c-4c51-a25f-dd1b3b1d6537,UPI/33165,Groceries
DEBIT,UPI,1500,7350.8,2025-07-15T06:21:54+05:30,7/15/2025,2893b10d-01cf-47ef-874a-94b8e5228b5c,UPI/33167,Healthcare
DEBIT,UPI,420,6930.8,2025-08-10T00:00:08+05:30,10/8/2025,e2c705f9-beb3-4fb4-8c29-2a79c80e1523,UPI/BHARATPE,Fuel
DEBIT,UPI,300,6630.8,2025-06-06T09:52:15+05:30,6/6/2025,508c0536-4c4d-428c-85f9-3a72cf1b941f,UPI/PAYTMnp,Education
DEBIT,UPI,500,6130.8,2025-11-26T06:21:32+05:30,11/26/2025,2dbc636c-ac81-4322-b587-ef23f2665eee,UPI/PAYTMnp,Bills
DEBIT,UPI,239,5891.8,2025-02-18T01:03:59+05:30,2/18/2025,de7e8802-ba29-422f-b0c5-db358c58cac4,UPI/EURONETGPAY,Subscriptions
CREDIT,UPI,1,5892.8,2025-11-22T03:39:24+05:30,11/22/2025,2f4a0006-8083-40fe-aad2-09fe6306597a,UPI/33183,Transfer In
CREDIT,UPI,1,5893.8,2025-09-30T09:31:11+05:30,9/30/2025,d6f48b90-8c0a-479c-86ab-566a322b65c1,UPI/33187P,Bonus
CREDIT,UPI,37999,43892.8,2025-11-21T19:55:15+05:30,11/21/2025,0f82247c-fd15-4d2f-a6c5-cdcb72196f04,UPI/33181,Income
DEBIT,UPI,1,43891.8,2025-12-02T19:43:48+05:30,2/12/2025,ed150d32-b72f-41de-8175-54316abd8bc8,UPI/PAYTMUP,Rent
DEBIT,UPI,16500,27391.8,2025-11-14T00:42:14+05:30,11/14/2025,6d29d619-312a-4bdc-9371-636828f19d5f,UPI/PAYTMUP,Rent
DEBIT,UPI,2000,25391.8,2025-02-09T10:02:44+05:30,9/2/2025,afd49d96-1e4c-4fe9-9032-b46d7642c1bf,UPI/33187,Subscriptions
DEBIT,UPI,340,25051.8,2025-11-09T15:12:30+05:30,9/11/2025,6b25f87d-9dd5-485a-8edb-fe376d57e6d8,UPI/PAYTM,Rent
DEBIT,UPI,80,24971.8,2025-06-19T08:01:01+05:30,6/19/2025,0030a0d2-6a89-4426-8a0d-49e66a45c790,UPI/33182,Rent
DEBIT,UPI,2000,22971.8,2025-08-19T08:52:03+05:30,8/19/2025,4a9f3653-0a32-446f-9f4d-1e83cc6fbb2f,UPI/3685/P,Education
CREDIT,UPI,2000,24971.8,2025-10-06T17:32:54+05:30,6/10/2025,b24e9c76-675a-4eb5-a092-da3db90ee063,UPI/REVERSAL,Income
DEBIT,UPI,2000,22971.8,2025-08-13T21:32:22+05:30,8/13/2025,e8c02bab-2c7c-4299-bfa2-46ca27ac4a9c,UPI/36856/,Healthcare
DEBIT,UPI,1,22970.8,2025-08-31T12:28:06+05:30,8/31/2025,b30b1251-a428-4d2c-9764-cedbe09ab33a,UPI/36857,Bills
DEBIT,UPI,10000,12970.8,2025-08-14T10:24:16+05:30,8/14/2025,3d2ba381-c2df-42d5-b507-4bcc2bf44905,UPI/36858,Shopping
DEBIT,UPI,500,12470.8,2025-10-01T03:26:04+05:30,1/10/2025,887f429e-9db1-49e1-8707-4a5f39882b85,UPI/33194,Shopping
DEBIT,UPI,10,12460.8,2025-11-02T08:12:45+05:30,2/11/2025,470bc77a-380a-481f-abda-9434b0dbe745,UPI/36853,Subscriptions
CREDIT,OTHERS,1320,13780.8,2025-04-19T06:48:50+05:30,4/19/2025,3b63ef24-de3c-49db-a7b4-c3eb758795b7,NEFT,Transfer In
CREDIT,UPI,400,14180.8,2025-01-20T15:53:08+05:30,1/20/2025,bc58e33b-28f7-43fb-ab50-0dfddf2bf456,,Transfer In
DEBIT,UPI,1000,13180.8,2025-06-07T16:35:36+05:30,7/6/2025,30cd1f8b-6261-43db-b452-515447228351,UPI/33200,Entertainment
CREDIT,CASH,45000,58180.8,2025-06-29T16:44:23+05:30,6/29/2025,68f475c3-2160-4a3f-b897-06632242aa0c,BY CASH,Income
CREDIT,OTHERS,270,58450.8,2025-07-02T13:11:25+05:30,2/7/2025,f7c87c2d-5431-46df-89b7-25ce913627cc,NEFT,Transfer In
DEBIT,UPI,50,58400.8,2025-08-22T21:12:43+05:30,8/22/2025,1f3bd603-8abe-4e04-9c9b-1361e37f52ad,UPI/PAYTMwp,Subscriptions
DEBIT,UPI,2000,56400.8,2025-02-20T22:24:18+05:30,2/20/2025,7d42455e-56a4-4198-8945-86451a4b337e,UPI/36879,Fuel
DEBIT,UPI,21000,35400.8,2025-12-16T11:09:31+05:30,12/16/2025,a90254ac-1868-4bca-ac10-61964ac95367,UPI/FASHIONEAZY,Groceries
DEBIT,UPI,5200,30200.8,2025-08-27T07:29:30+05:30,8/27/2025,9e5ed584-6d6c-411a-9554-d1bb99972aa1,UPI/36871,Groceries
DEBIT,UPI,130,30070.8,2025-02-01T15:22:34+05:30,1/2/2025,d1af2bf6-4719-48f1-b8f1-c8bfe9352db6,UPI/PAYTMwp,Travel
DEBIT,UPI,300,29770.8,2025-10-07T06:01:49+05:30,7/10/2025,632b5bf8-f914-4f72-aa64-bb969d0fe81f,UPI/36881,Bills
CREDIT,OTHERS,600,30370.8,2025-11-08T11:22:13+05:30,8/11/2025,f7df2e6a-503d-4549-874c-48105ad17f2f,NEFT,Cashback
DEBIT,UPI,1,30369.8,2025-01-28T22:29:18+05:30,1/28/2025,8b12d93f-d4f5-44c5-af6a-0fe30065dfe0,UPI/PAYTMUP,Fuel
DEBIT,UPI,499,29870.8,2025-07-07T14:07:46+05:30,7/7/2025,505c9f34-fa46-4e80-8a63-ac7028b4d457,UPI/PAYTMNA,Subscriptions
DEBIT,UPI,20,29850.8,2025-09-28T01:49:58+05:30,9/28/2025,00d2ee8e-c73f-4576-857a-8b86116fe288,UPI/33234,Shopping
CREDIT,OTHERS,1700,31550.8,2025-01-13T23:12:38+05:30,1/13/2025,9eeac9a2-6f46-4520-a72d-26dbca54809e,NEFT,Income
DEBIT,UPI,200,31350.8,2025-08-08T05:28:12+05:30,8/8/2025,d949c756-f0da-47d8-886b-4a266349697a,UPI/33249,Entertainment
DEBIT,UPI,45,31305.8,2025-04-04T05:44:58+05:30,4/4/2025,51274ee8-3f86-4bc9-a947-b05ad81f259c,UPI/GPAY,Travel
CREDIT,OTHERS,2200,33505.8,2025-11-17T02:19:34+05:30,11/17/2025,7e3d56df-580b-4b13-a0f4-b16c6e499532,NEFT,Transfer In
CREDIT,OTHERS,1250,34755.8,2025-01-25T19:15:06+05:30,1/25/2025,88ea01a6-5933-4b8c-a0ed-ce17118cbeb0,NEFT,Income
DEBIT,UPI,200,34555.8,2025-06-09T06:07:12+05:30,9/6/2025,4346b532-d4f4-4de4-aa8d-b39c03387390,UPI/36921,Travel
DEBIT,UPI,290,34265.8,2025-07-20T12:24:36+05:30,7/20/2025,2cd53cf9-5848-4a2d-8bd7-30cc9846c0ee,UPI/33267,Food
CREDIT,OTHERS,350,34615.8,2025-02-15T16:22:38+05:30,2/15/2025,ac95c4fc-71ec-44e2-bf53-30a6c5e723ad,NEFT,Cashback
CREDIT,UPI,100,34715.8,2025-01-11T08:37:40+05:30,11/1/2025,5ff491fc-1e7f-48fd-a44f-32f9d5053b9f,UPI/33279,Salary
CREDIT,UPI,100,34815.8,2025-07-28T16:43:49+05:30,7/28/2025,ad942ea9-d12b-48d0-9a0c-7c043724c06e,UPI/36936,Refund
CREDIT,OTHERS,1600,36415.8,2025-03-01T09:55:54+05:30,1/3/2025,343b62a0-8530-46dd-b4c2-7f4d87bff9fd,NEFT,Cashback
DEBIT,UPI,10,36405.8,2025-10-21T10:44:00+05:30,10/21/2025,cd342f20-d121-492e-a2ed-aecd75a71ea1,UPI/36947,Entertainment
DEBIT,UPI,201,36204.8,2025-03-20T10:36:59+05:30,3/20/2025,ae0dd897-8e9e-43cf-9922-2f83f71defb0,UPI/JIOINAPPDIRECT/,Groceries
DEBIT,UPI,60,36144.8,2025-01-02T00:59:07+05:30,2/1/2025,7434e1b8-a31a-4daf-a3f0-3d5bbd85a091,UPI/33287,Food
CREDIT,OTHERS,2200,38344.8,2025-03-02T01:40:50+05:30,2/3/2025,64359bb5-001f-4d75-bf3f-5a0f7a83721d,NEFT,Bonus
DEBIT,UPI,241,38103.8,2025-06-13T01:16:28+05:30,6/13/2025,d7a24290-3f7c-4a0f-bb10-59a35cadf7a7,UPI/AIRTELPREDIRECT,Food
DEBIT,UPI,200,37903.8,2025-06-22T06:35:47+05:30,6/22/2025,36d89541-efdd-4969-8c7d-54fd6cbe178a,UPI/33293,Healthcare
CREDIT,OTHERS,1070,38973.8,2025-01-16T13:15:40+05:30,1/16/2025,1812fb87-0dd6-4172-9978-79aecbd5185e,NEFT,Salary
DEBIT,UPI,1,38972.8,2025-04-07T00:47:22+05:30,7/4/2025,9c98e1bf-3fa4-4993-aec1-1b4a4e1ca220,UPI/33308,Rent
DEBIT,UPI,5000,33972.8,2025-07-12T23:02:44+05:30,12/7/2025,75635fc2-67a3-4539-8e05-ee1a20c78efa,UPI/36963,Groceries
CREDIT,OTHERS,950,34922.8,2025-05-02T19:14:47+05:30,2/5/2025,5fc5f6a6-d30c-4463-8f06-837284784066,NEFT,Bonus
DEBIT,UPI,120,34802.8,2025-02-24T23:04:13+05:30,2/24/2025,4e2ffce6-1f63-47fd-a074-7fff8772141a,UPI/36978,Entertainment
DEBIT,UPI,19,34783.8,2025-08-25T05:08:29+05:30,8/25/2025,c166807b-bd8f-413c-8b0c-aa899e3a545d,UPI/JIOINAPPDIRECT/,Travel
CREDIT,OTHERS,800,35583.8,2025-06-01T16:49:43+05:30,1/6/2025,c1d1e376-af63-471a-abe7-4f035facf30d,NEFT,Bonus
CREDIT,UPI,100,35683.8,2025-07-22T16:16:15+05:30,7/22/2025,275017b6-a00e-486f-a7f3-e0fb19e98644,UPI/3698,Income
DEBIT,UPI,150,35533.8,2025-11-19T09:36:33+05:30,11/19/2025,c6e2ea68-9079-40f8-8b4e-a7d294b69741,UPI/36989,Bills
DEBIT,UPI,19,35514.8,2025-02-28T17:43:34+05:30,2/28/2025,115e3d52-56c4-4f3b-9f87-6d8bfc0370e3,UPI/EURONETGPAY,Travel
CREDIT,OTHERS,151,35665.8,2025-04-06T08:21:42+05:30,6/4/2025,5dcb09f6-be85-4846-8914-637047408ee6,NEFT,Salary
DEBIT,UPI,40,35625.8,2025-12-17T01:16:20+05:30,12/17/2025,60c58e3b-a75f-4961-b0ee-96cbaa0ec2f8,UPI/PAYTM,Shopping
DEBIT,UPI,19000,16625.8,2025-01-26T17:58:38+05:30,1/26/2025,dfbb98e2-96b0-4992-aed0-acc3c73cd167,UPI/33333,Healthcare
DEBIT,UPI,12700,3925.8,2025-05-05T14:59:15+05:30,5/5/2025,fa3a4eef-62d7-4983-bec0-de57682a2351,UPI/36992,Travel
DEBIT,UPI,100,3825.8,2025-11-10T13:22:21+05:30,10/11/2025,d0f14f9d-9547-4627-bb53-fa14e241b4f5,UPI/33331,Healthcare
DEBIT,UPI,1,3824.8,2025-03-10T17:36:30+05:30,10/3/2025,6c302bab-ff0d-4507-ac15-bf2df72368f3,UPI/36990,Entertainment
DEBIT,UPI,1,3823.8,2025-01-30T00:12:22+05:30,1/30/2025,95e029ef-d7fb-452e-bfd9-7a537166c523,UPI/3699,Shopping
CREDIT,UPI,2000,5823.8,2025-02-28T02:58:40+05:30,2/28/2025,6743eb41-36cc-4ab6-ac49-2c1812d28960,UPI/3699,Transfer In
DEBIT,UPI,90,5733.8,2025-01-15T16:51:14+05:30,1/15/2025,aad12703-8c25-4ce0-b63a-2a2bf2523f35,UPI/PAYTMfp,Groceries
CREDIT,OTHERS,1500,7233.8,2025-01-11T01:00:32+05:30,11/1/2025,3ff4cfb5-eec0-42e2-b00b-f2fb7d63416f,NEFT,Transfer In
DEBIT,UPI,40,7193.8,2025-08-07T09:12:38+05:30,7/8/2025,bd4a809c-2513-455a-8eae-115c1ecb11de,UPI/33357,Education
DEBIT,UPI,199,6994.8,2025-05-03T02:12:16+05:30,3/5/2025,3de3b4c1-b1c2-49af-9a0a-6ba45e489cb5,UPI/BILLDESKRECHARGE,Food
DEBIT,UPI,250,6744.8,2025-12-12T19:42:16+05:30,12/12/2025,014c4796-9ad0-473d-83bb-357fcea8e152,UPI/33354,Food
